sample_id,object_path,attribute,value
K0027,K0027/Scope_2025_06_25_14_03_15,T_error,0.0105
K0027,K0027/Scope_2025_06_25_14_03_15,T_length,155.075
K0027,K0027/Scope_2025_06_25_14_03_15,ap,0.5
K0027,K0027/Scope_2025_06_25_14_03_15,d0,32.979
K0027,K0027/Scope_2025_06_25_14_03_15,d0_nominal,33.0
K0027,K0027/Scope_2025_06_25_14_03_15,d1,31.98
K0027,K0027/Scope_2025_06_25_14_03_15,d1_nominal,32.0
K0027,K0027/Scope_2025_06_25_14_03_15,d_error,1.0
K0027,K0027/Scope_2025_06_25_14_03_15,f,0.15
K0027,K0027/Scope_2025_06_25_14_03_15,num_segments,1
K0027,K0027/Scope_2025_06_25_14_03_15,re,0.8
K0027,K0027/Scope_2025_06_25_14_03_15,vc,300.0
K0027,K0027/Scope_2025_06_25_14_03_15/FX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/FX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/FX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/FX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/FY,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/FY,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/FY,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/FY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/FZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/FZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/FZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/FZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/I4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/I4,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/I4,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/I4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/IX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/IX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/IX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/IX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/IZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/IZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/IZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/IZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/M4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/M4,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/M4,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/M4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/MX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/MX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/MX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/MX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/PosX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/PosX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/PosX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/PosX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/PosZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/PosZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/PosZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/PosZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/VelX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/VelX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/VelX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/VelX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/VelZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/VelZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/VelZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/VelZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/aX,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_03_15/aX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/aX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/aX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/aY,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_03_15/aY,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/aY,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/aY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/aZ,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_03_15/aZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/aZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/aZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/eX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/eX,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/eX,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/eX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/eZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/eZ,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/eZ,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/eZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_03_15/n4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_03_15/n4,segment_start,2.833
K0027,K0027/Scope_2025_06_25_14_03_15/n4,segment_stop,3.503
K0027,K0027/Scope_2025_06_25_14_03_15/n4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08,Measurement_ID,2645
K0027,K0027/Scope_2025_06_25_14_06_08,Ra,1.788
K0027,K0027/Scope_2025_06_25_14_06_08,Rz,7.428
K0027,K0027/Scope_2025_06_25_14_06_08,T_error,0.0105
K0027,K0027/Scope_2025_06_25_14_06_08,T_length,155.075
K0027,K0027/Scope_2025_06_25_14_06_08,ap,0.5
K0027,K0027/Scope_2025_06_25_14_06_08,d0,31.98
K0027,K0027/Scope_2025_06_25_14_06_08,d0_nominal,32.0
K0027,K0027/Scope_2025_06_25_14_06_08,d1,30.982
K0027,K0027/Scope_2025_06_25_14_06_08,d1_nominal,31.0
K0027,K0027/Scope_2025_06_25_14_06_08,d_error,3.0
K0027,K0027/Scope_2025_06_25_14_06_08,f,0.2
K0027,K0027/Scope_2025_06_25_14_06_08,num_segments,1
K0027,K0027/Scope_2025_06_25_14_06_08,re,0.8
K0027,K0027/Scope_2025_06_25_14_06_08,vc,300.0
K0027,K0027/Scope_2025_06_25_14_06_08/FX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/FX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/FX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/FX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/FY,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/FY,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/FY,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/FY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/FZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/FZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/FZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/FZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/I4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/I4,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/I4,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/I4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/IX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/IX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/IX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/IX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/IZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/IZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/IZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/IZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/M4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/M4,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/M4,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/M4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/MX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/MX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/MX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/MX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/PosX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/PosX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/PosX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/PosX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/PosZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/PosZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/PosZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/PosZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/VelX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/VelX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/VelX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/VelX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/VelZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/VelZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/VelZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/VelZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/aX,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_06_08/aX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/aX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/aX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/aY,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_06_08/aY,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/aY,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/aY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/aZ,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_06_08/aZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/aZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/aZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/eX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/eX,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/eX,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/eX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/eZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/eZ,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/eZ,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/eZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_06_08/n4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_06_08/n4,segment_start,2.713
K0027,K0027/Scope_2025_06_25_14_06_08/n4,segment_stop,3.2
K0027,K0027/Scope_2025_06_25_14_06_08/n4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32,Measurement_ID,2646
K0027,K0027/Scope_2025_06_25_14_08_32,Ra,2.699
K0027,K0027/Scope_2025_06_25_14_08_32,Rz,10.665
K0027,K0027/Scope_2025_06_25_14_08_32,T_error,0.0105
K0027,K0027/Scope_2025_06_25_14_08_32,T_length,155.075
K0027,K0027/Scope_2025_06_25_14_08_32,ap,0.5
K0027,K0027/Scope_2025_06_25_14_08_32,d0,30.982
K0027,K0027/Scope_2025_06_25_14_08_32,d0_nominal,31.0
K0027,K0027/Scope_2025_06_25_14_08_32,d1,29.987
K0027,K0027/Scope_2025_06_25_14_08_32,d1_nominal,30.0
K0027,K0027/Scope_2025_06_25_14_08_32,d_error,8.0
K0027,K0027/Scope_2025_06_25_14_08_32,f,0.25
K0027,K0027/Scope_2025_06_25_14_08_32,num_segments,1
K0027,K0027/Scope_2025_06_25_14_08_32,re,0.8
K0027,K0027/Scope_2025_06_25_14_08_32,vc,300.0
K0027,K0027/Scope_2025_06_25_14_08_32/FX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/FX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/FX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/FX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/FY,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/FY,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/FY,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/FY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/FZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/FZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/FZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/FZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/I4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/I4,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/I4,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/I4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/IX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/IX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/IX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/IX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/IZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/IZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/IZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/IZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/M4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/M4,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/M4,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/M4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/MX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/MX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/MX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/MX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/PosX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/PosX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/PosX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/PosX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/PosZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/PosZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/PosZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/PosZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/VelX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/VelX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/VelX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/VelX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/VelZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/VelZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/VelZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/VelZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/aX,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_08_32/aX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/aX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/aX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/aY,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_08_32/aY,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/aY,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/aY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/aZ,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_08_32/aZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/aZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/aZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/eX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/eX,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/eX,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/eX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/eZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/eZ,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/eZ,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/eZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_08_32/n4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_08_32/n4,segment_start,2.653
K0027,K0027/Scope_2025_06_25_14_08_32/n4,segment_stop,3.032
K0027,K0027/Scope_2025_06_25_14_08_32/n4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03,Measurement_ID,2647
K0027,K0027/Scope_2025_06_25_14_11_03,Ra,3.898
K0027,K0027/Scope_2025_06_25_14_11_03,Rz,15.117
K0027,K0027/Scope_2025_06_25_14_11_03,T_error,0.0105
K0027,K0027/Scope_2025_06_25_14_11_03,T_length,155.075
K0027,K0027/Scope_2025_06_25_14_11_03,ap,0.5
K0027,K0027/Scope_2025_06_25_14_11_03,d0,29.987
K0027,K0027/Scope_2025_06_25_14_11_03,d0_nominal,30.0
K0027,K0027/Scope_2025_06_25_14_11_03,d1,28.992
K0027,K0027/Scope_2025_06_25_14_11_03,d1_nominal,29.0
K0027,K0027/Scope_2025_06_25_14_11_03,d_error,13.0
K0027,K0027/Scope_2025_06_25_14_11_03,f,0.3
K0027,K0027/Scope_2025_06_25_14_11_03,num_segments,1
K0027,K0027/Scope_2025_06_25_14_11_03,re,0.8
K0027,K0027/Scope_2025_06_25_14_11_03,vc,300.0
K0027,K0027/Scope_2025_06_25_14_11_03/FX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/FX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/FX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/FX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/FY,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/FY,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/FY,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/FY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/FZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/FZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/FZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/FZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/I4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/I4,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/I4,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/I4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/IX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/IX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/IX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/IX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/IZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/IZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/IZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/IZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/M4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/M4,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/M4,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/M4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/MX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/MX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/MX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/MX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/PosX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/PosX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/PosX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/PosX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/PosZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/PosZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/PosZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/PosZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/VelX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/VelX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/VelX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/VelX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/VelZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/VelZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/VelZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/VelZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/aX,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_11_03/aX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/aX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/aX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/aY,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_11_03/aY,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/aY,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/aY,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/aZ,sampling_rate,20000.0
K0027,K0027/Scope_2025_06_25_14_11_03/aZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/aZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/aZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/eX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/eX,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/eX,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/eX,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/eZ,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/eZ,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/eZ,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/eZ,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_11_03/n4,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_11_03/n4,segment_start,2.61
K0027,K0027/Scope_2025_06_25_14_11_03/n4,segment_stop,2.919
K0027,K0027/Scope_2025_06_25_14_11_03/n4,signal_source,numerical_control
K0027,K0027/Scope_2025_06_25_14_13_47,Measurement_ID,2648
K0027,K0027/Scope_2025_06_25_14_13_47,Ra,0.519
K0027,K0027/Scope_2025_06_25_14_13_47,Rz,3.371
K0027,K0027/Scope_2025_06_25_14_13_47,T_error,0.0105
K0027,K0027/Scope_2025_06_25_14_13_47,T_length,155.075
K0027,K0027/Scope_2025_06_25_14_13_47,ap,0.5
K0027,K0027/Scope_2025_06_25_14_13_47,d0,28.992
K0027,K0027/Scope_2025_06_25_14_13_47,d0_nominal,29.0
K0027,K0027/Scope_2025_06_25_14_13_47,d1,27.976
K0027,K0027/Scope_2025_06_25_14_13_47,d1_nominal,28.0
K0027,K0027/Scope_2025_06_25_14_13_47,d_error,-3.0
K0027,K0027/Scope_2025_06_25_14_13_47,f,0.1
K0027,K0027/Scope_2025_06_25_14_13_47,num_segments,1
K0027,K0027/Scope_2025_06_25_14_13_47,re,0.8
K0027,K0027/Scope_2025_06_25_14_13_47,vc,100.0
K0027,K0027/Scope_2025_06_25_14_13_47/FX,sampling_rate,1000.0
K0027,K0027/Scope_2025_06_25_14_13_47/FX,segment_start,4.344
K0027,K0027/Scope_2025_06_25_14_13_47/FX,segment_stop,6.981
